Suburb,Address,Rooms,Type,Price,Seller,Date,Distance,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Region
Carlton North,292 Amess St,4,h,1950000,Nelson,2016-05-22,3.2,4.0,2.0,2.0,207.0,162.0,1900.0,Northern Metropolitan
Carnegie,212 Neerim Rd,3,h,1295000,hockingstuart,2016-12-03,11.4,3.0,1.0,2.0,425.0,166.0,1960.0,Southern Metropolitan
Carnegie,64 Lyons St,2,h,890000,hockingstuart,2017-03-04,11.4,2.0,1.0,1.0,282.0,111.0,0.0,Southern Metropolitan
Carnegie,42 Margaret St,4,h,1506000,Jellis,2016-06-04,11.4,4.0,2.0,2.0,561.0,204.0,1925.0,Southern Metropolitan
Carnegie,68 Miller St,2,h,967500,hockingstuart,2016-08-06,11.4,3.0,1.0,2.0,299.0,115.0,1930.0,Southern Metropolitan
Carnegie,1 Frogmore Rd,3,h,1600000,Woodards,2016-05-07,11.4,4.0,2.0,2.0,751.0,40.0,1923.0,Southern Metropolitan
Carnegie,4 Vine Gr,4,h,1830000,Gary,2016-09-10,11.4,3.0,2.0,2.0,687.0,237.0,1983.0,Southern Metropolitan
Carnegie,90 Truganini Rd,4,h,1550000,hockingstuart,2016-11-12,11.4,4.0,2.0,2.0,757.0,133.0,1930.0,Southern Metropolitan
Carnegie,6 Longstaff St,4,h,1501000,Gary,2016-05-14,11.4,3.0,2.0,1.0,598.0,201.0,1970.0,Southern Metropolitan
Carnegie,25 Arawatta St,2,h,817500,Jellis,2016-04-16,11.4,2.0,1.0,1.0,211.0,102.0,2002.0,Southern Metropolitan
Carnegie,48 Lyons St,4,h,1450000,Ray,2016-04-16,11.4,4.0,2.0,2.0,557.0,200.0,1938.0,Southern Metropolitan
Carnegie,2/61 Moonya Rd,2,h,675000,Gary,2016-04-16,11.4,2.0,1.0,1.0,0.0,90.0,1968.0,Southern Metropolitan
Carnegie,2 Kokaribb Rd,2,h,930000,hockingstuart,2016-06-18,11.4,2.0,1.0,1.0,264.0,110.0,1930.0,Southern Metropolitan
Carnegie,1/3 Coorigil Rd,3,h,1360000,Woodards,2016-11-19,11.4,3.0,2.0,2.0,282.0,182.0,2010.0,Southern Metropolitan
Carnegie,2 Poplar Gr,2,h,907000,Ray,2016-11-19,11.4,2.0,1.0,2.0,316.0,2.0,0.0,Southern Metropolitan
Carnegie,39 Elimatta Rd,3,h,1430000,Ray,2016-05-22,11.4,3.0,2.0,2.0,603.0,166.0,1945.0,Southern Metropolitan
Carnegie,21 Edgewood St,3,h,1490000,Gary,2016-08-22,11.4,3.0,2.0,1.0,371.0,167.0,1915.0,Southern Metropolitan
Carnegie,76 Oakleigh Rd,3,h,1125000,Ray,2016-04-23,11.4,3.0,1.0,1.0,604.0,120.0,1925.0,Southern Metropolitan
Carnegie,73 Truganini Rd,4,h,1655000,Marshall,2017-02-25,11.4,4.0,2.0,2.0,595.0,221.0,1915.0,Southern Metropolitan
Carnegie,22 Neville St,4,h,1880000,Private/Tiernan's,2016-07-26,11.4,3.0,2.0,3.0,932.0,270.0,1970.0,Southern Metropolitan
Carnegie,86 Neville St,2,h,896000,Woodards,2016-07-26,11.4,2.0,1.0,2.0,543.0,544.0,0.0,Southern Metropolitan
Carnegie,44 Blackwood St,4,h,1518000,hockingstuart,2016-05-28,11.4,3.0,3.0,2.0,454.0,275.0,2000.0,Southern Metropolitan
Carnegie,26 Leila Rd,3,h,1716000,Woodards,2016-08-28,11.4,2.0,2.0,1.0,817.0,130.0,1925.0,Southern Metropolitan
Caulfield,30 Pyne St,4,h,131000,Rodney,2017-02-25,8.9,4.0,1.0,2.0,499.0,155.0,1920.0,Southern Metropolitan
Caulfield North,452 Dandenong Rd,3,h,1750000,Marshall,2016-09-03,8.1,3.0,2.0,2.0,692.0,313.0,1955.0,Southern Metropolitan
Caulfield North,25 Malvern Gr,3,h,2005000,Jellis,2016-05-07,8.1,4.0,2.0,3.0,361.0,237.0,2014.0,Southern Metropolitan
Caulfield North,11 Arthur St,3,h,1400000,Gary,2016-10-15,8.1,3.0,1.0,0.0,270.0,139.0,1910.0,Southern Metropolitan
Caulfield North,123 Normanby Rd,4,h,2170000,Gary,2016-08-28,8.1,4.0,2.0,1.0,810.0,215.0,1915.0,Southern Metropolitan
Caulfield South,26 Flowers St,3,h,1577500,hockingstuart,2016-09-03,9.3,3.0,2.0,2.0,357.0,144.0,1935.0,Southern Metropolitan
Caulfield South,5 Alder St,3,h,1460000,hockingstuart,2016-12-03,9.3,3.0,1.0,2.0,451.0,121.0,1960.0,Southern Metropolitan
Caulfield South,15 Dover St,2,h,1065000,hockingstuart,2017-03-04,9.3,2.0,1.0,1.0,273.0,114.0,1930.0,Southern Metropolitan
Caulfield South,80 Sycamore St,3,h,1170000,Biggin,2016-10-08,9.3,3.0,1.0,1.0,359.0,120.0,0.0,Southern Metropolitan
Caulfield South,7A Alfada St,2,h,1225000,Biggin,2016-11-12,9.3,2.0,1.0,2.0,284.0,99.0,1940.0,Southern Metropolitan
Caulfield South,22 Sycamore St,3,h,1450000,RT,2016-08-13,9.3,2.0,2.0,1.0,478.0,120.0,1925.0,Southern Metropolitan
Caulfield South,8 Lygon St,4,h,1774500,hockingstuart,2016-05-14,9.3,4.0,2.0,2.0,575.0,256.0,2008.0,Southern Metropolitan
Caulfield South,23 Lygon St,2,h,825000,Gary,2016-04-16,9.3,2.0,1.0,1.0,367.0,85.0,1930.0,Southern Metropolitan
Caulfield South,136 Sycamore St,2,h,1262000,hockingstuart,2016-04-16,9.3,4.0,2.0,2.0,464.0,272.0,2016.0,Southern Metropolitan
Caulfield South,89 Clarence St,2,h,1340000,Buxton,2016-09-24,9.3,2.0,1.0,1.0,505.0,117.0,1940.0,Southern Metropolitan
Caulfield South,393 North Rd,3,h,1200000,hockingstuart,2017-02-25,9.3,3.0,2.0,2.0,494.0,135.0,1920.0,Southern Metropolitan
Caulfield South,30 Cedar St,2,h,1001000,Biggin,2016-07-26,9.3,2.0,2.0,1.0,255.0,85.0,1890.0,Southern Metropolitan
Caulfield South,42 Poplar St,3,h,1330000,Gary,2016-07-26,9.3,3.0,1.0,1.0,312.0,123.0,1926.0,Southern Metropolitan
Caulfield South,245 Booran Rd,4,h,1570000,hockingstuart,2016-05-28,9.3,3.0,2.0,2.0,641.0,215.0,1970.0,Southern Metropolitan
Caulfield South,364 Kooyong Rd,4,h,1916000,Biggin,2016-05-28,9.3,4.0,2.0,2.0,630.0,205.0,1910.0,Southern Metropolitan
Chadstone,8B Moorong St,4,h,890000,Purplebricks,2016-02-04,13.6,4.0,3.0,2.0,288.0,158.0,2014.0,Southern Metropolitan
Chadstone,5 Bullarto St,2,h,1002000,Ray,2016-08-13,13.6,2.0,1.0,1.0,585.0,97.0,1950.0,Southern Metropolitan
Chadstone,4/5 Rae St,3,h,650000,hockingstuart,2016-10-15,13.6,3.0,2.0,2.0,160.0,101.0,2000.0,Southern Metropolitan
Chadstone,7 Inga Ct,3,h,1301000,Buxton,2017-03-18,13.6,3.0,1.0,2.0,620.0,88.0,1970.0,Southern Metropolitan
Chadstone,2 Fitzroy Gr,4,h,1415500,hockingstuart,2016-05-22,13.6,3.0,2.0,1.0,1033.0,164.0,1950.0,Southern Metropolitan
Chadstone,4 Jacana Ct,4,h,1260000,McGrath,2017-02-25,13.6,4.0,2.0,2.0,500.0,277.0,2001.0,Southern Metropolitan
Chadstone,23 Jacana St,3,h,1000000,Thomson,2016-11-27,13.6,3.0,1.0,2.0,630.0,105.0,1960.0,Southern Metropolitan
Clifton Hill,66 Noone St,2,h,780000,Harrington,2016-06-04,3.4,2.0,1.0,1.0,155.0,85.0,1880.0,Northern Metropolitan
Clifton Hill,13 Caroline St,3,h,1060000,Nelson,2016-11-07,3.4,3.0,1.0,0.0,193.0,98.0,1900.0,Northern Metropolitan
Clifton Hill,119 Roseneath St,2,h,1075000,Nelson,2016-10-08,3.4,2.0,1.0,1.0,174.0,85.0,1890.0,Northern Metropolitan
Clifton Hill,85 Roseneath St,2,h,1105000,Harrington,2016-10-08,3.4,2.0,1.0,1.0,185.0,84.0,1910.0,Northern Metropolitan
Clifton Hill,413a Wellington St,2,h,1209000,Jellis,2016-10-08,3.4,2.0,1.0,1.0,140.0,97.0,1910.0,Northern Metropolitan
Clifton Hill,32 Caroline St,4,h,3010000,Collins,2016-09-10,3.4,4.0,3.0,2.0,382.0,250.0,1903.0,Northern Metropolitan
Clifton Hill,17 Myrtle St,2,h,1435000,Nelson,2016-09-10,3.4,2.0,1.0,2.0,239.0,96.0,1900.0,Northern Metropolitan
Clifton Hill,40 Myrtle St,2,h,1290000,Jellis,2016-12-10,3.4,2.0,1.0,0.0,164.0,99.0,1890.0,Northern Metropolitan
Clifton Hill,11 Page St,3,h,1370000,Collins,2016-08-13,3.4,3.0,2.0,1.0,176.0,135.0,1890.0,Northern Metropolitan
Clifton Hill,31 Fenwick St,2,h,1450000,Nelson,2017-03-18,3.4,2.0,1.0,0.0,156.0,107.0,1890.0,Northern Metropolitan
Clifton Hill,1/1 Marshall Pl,4,h,1506000,Nelson,2017-02-25,3.4,4.0,2.0,0.0,162.0,169.0,1995.0,Northern Metropolitan
Clifton Hill,3 Hodgkinson St,3,h,1360000,Nelson,2016-06-27,3.4,3.0,1.0,0.0,118.0,118.0,1880.0,Northern Metropolitan
Coburg,29 Molesworth St,2,h,850000,Brad,2016-09-03,7.8,2.0,1.0,1.0,371.0,93.0,1930.0,Northern Metropolitan
Coburg,10 Shackell St,3,h,784000,Nelson,2016-09-03,7.8,2.0,1.0,1.0,286.0,110.0,1890.0,Northern Metropolitan
Coburg,37 Elizabeth St,3,h,680000,Nelson,2016-12-03,7.8,3.0,1.0,0.0,702.0,108.0,1950.0,Northern Metropolitan
Coburg,8 Watchtower Rd,3,h,675000,Walshe,2016-02-04,7.8,3.0,1.0,2.0,142.0,123.0,2005.0,Northern Metropolitan
Coburg,12 Hardwick St,3,h,1010000,Jellis,2017-03-04,7.8,3.0,2.0,1.0,278.0,278.0,0.0,Northern Metropolitan
Coburg,3 Mavis St,3,h,1202000,Nelson,2017-03-04,7.8,3.0,2.0,2.0,423.0,140.0,1940.0,Northern Metropolitan
Coburg,243 Moreland Rd,3,h,1370000,Ray,2017-03-04,7.8,3.0,1.0,1.0,233.0,180.0,1890.0,Northern Metropolitan
Coburg,45 Portland St,3,h,1000000,Jellis,2017-03-04,7.8,3.0,2.0,3.0,370.0,110.0,1920.0,Northern Metropolitan
Coburg,171 Moreland Rd,4,h,145000,Jellis,2016-06-04,7.8,3.0,1.0,1.0,536.0,164.0,1910.0,Northern Metropolitan
Coburg,33 Wellington St,3,h,860000,Peter,2016-06-04,7.8,3.0,1.0,1.0,283.0,109.0,1915.0,Northern Metropolitan
Coburg,16 Linda St,2,h,953000,Jellis,2016-08-06,7.8,2.0,1.0,1.0,170.0,101.0,1890.0,Northern Metropolitan
Coburg,6 Shackell St,2,h,735000,Nelson,2016-08-06,7.8,2.0,1.0,1.0,280.0,93.0,1900.0,Northern Metropolitan
Coburg,27 Higinbotham St,3,h,947000,Brad,2016-11-07,7.8,3.0,1.0,1.0,372.0,125.0,1920.0,Northern Metropolitan
Coburg,105 Moreland Rd,3,h,812000,Nicholson,2016-10-08,7.8,3.0,1.0,1.0,370.0,130.0,1930.0,Northern Metropolitan
Coburg,107 Moreland Rd,3,h,766000,Nicholson,2016-10-08,7.8,3.0,1.0,0.0,378.0,124.0,1930.0,Northern Metropolitan
Coburg,109 Moreland Rd,3,h,825000,Nicholson,2016-10-08,7.8,2.0,1.0,1.0,374.0,118.0,1910.0,Northern Metropolitan
Coburg,2 Quarry Cct,4,h,1131000,Nelson,2016-10-08,7.8,4.0,2.0,2.0,494.0,300.0,2001.0,Northern Metropolitan
Coburg,114 Reynard St,3,h,1064000,Nelson,2016-10-08,7.8,3.0,2.0,1.0,417.0,178.0,1940.0,Northern Metropolitan
Coburg,60 Glengyle St,3,h,1210000,Nelson,2016-09-10,7.8,3.0,1.0,1.0,379.0,125.0,1925.0,Northern Metropolitan
Coburg,41 Service St,3,h,1130000,Re,2016-11-12,7.8,3.0,1.0,2.0,735.0,127.0,1920.0,Northern Metropolitan
Coburg,1e The Avenue,3,h,763000,Woodards,2016-05-14,7.8,3.0,2.0,1.0,107.0,110.0,1994.0,Northern Metropolitan
Coburg,53 Hawthorn St,2,h,903000,Nelson,2016-10-15,7.8,2.0,1.0,1.0,253.0,94.0,1910.0,Northern Metropolitan
Coburg,4 Miller St,3,h,1000000,Nelson,2016-10-15,7.8,3.0,1.0,1.0,431.0,117.0,1970.0,Northern Metropolitan
Coburg,13 Shaftsbury St,4,h,1742000,Nelson,2016-10-15,7.8,3.0,2.0,4.0,482.0,256.0,2006.0,Northern Metropolitan
Coburg,12 Gordon St,4,h,865000,Brad,2016-04-16,7.8,4.0,1.0,1.0,452.0,125.0,1925.0,Northern Metropolitan
Coburg,23 Berry St,3,h,1278000,Peter,2016-07-16,7.8,3.0,2.0,3.0,405.0,156.0,1930.0,Northern Metropolitan
Coburg,19 Audley St,4,h,1136000,Ray,2017-03-18,7.8,4.0,3.0,1.0,420.0,146.0,1920.0,Northern Metropolitan
Coburg,203 Munro St,4,h,1400000,RE,2016-06-18,7.8,4.0,1.0,1.0,856.0,189.0,1970.0,Northern Metropolitan
Coburg,8 Gilbert St,3,h,1260000,Jellis,2016-11-19,7.8,3.0,2.0,0.0,407.0,230.0,1930.0,Northern Metropolitan
Coburg,52 Stawell St,3,h,841000,Re,2016-11-19,7.8,3.0,1.0,3.0,385.0,98.0,1920.0,Northern Metropolitan
Coburg,2 Walsh St,3,h,1120000,Raine,2016-08-22,7.8,3.0,2.0,1.0,293.0,180.0,2006.0,Northern Metropolitan
Coburg,24 Webb St,3,h,870000,Nelson,2016-08-22,7.8,3.0,1.0,1.0,371.0,100.0,1980.0,Northern Metropolitan
Coburg,27 Bruce St,3,h,680000,Raine,2016-04-23,7.8,2.0,1.0,2.0,462.0,72.0,1920.0,Northern Metropolitan
Coburg,155 Nicholson St,3,h,825000,Ray,2016-04-23,7.8,3.0,1.0,2.0,577.0,131.0,1920.0,Northern Metropolitan
Coburg,11 Station St,3,h,725000,Brad,2016-04-23,7.8,3.0,1.0,0.0,238.0,131.0,1900.0,Northern Metropolitan
Coburg,144 The Avenue,4,h,1250000,Nelson,2016-04-23,7.8,4.0,3.0,1.0,515.0,249.0,1900.0,Northern Metropolitan
Coburg,2 Franklin St,2,h,1008000,Jellis,2016-09-24,7.8,2.0,1.0,3.0,457.0,89.0,1940.0,Northern Metropolitan
Coburg,1 Shaftsbury St,4,h,990000,Grantham,2016-09-24,7.8,4.0,1.0,1.0,488.0,142.0,1930.0,Northern Metropolitan
Coburg,211 Bell St,2,h,635000,Brad,2017-02-25,7.8,2.0,2.0,3.0,339.0,149.0,1920.0,Northern Metropolitan
Coburg,15 Hardwick St,5,h,1020000,Raine,2017-02-25,7.8,5.0,2.0,4.0,381.0,286.0,1985.0,Northern Metropolitan
Coburg,32A Kelson St,3,h,1025000,Jellis,2017-02-25,7.8,3.0,1.0,3.0,336.0,112.0,1950.0,Northern Metropolitan
Coburg,37 Kelson St,3,h,700000,Brad,2017-02-25,7.8,3.0,1.0,1.0,138.0,102.0,2000.0,Northern Metropolitan
Coburg,48 Murray St,3,h,1130000,Nelson,2017-02-25,7.8,3.0,1.0,3.0,206.0,80.0,1945.0,Northern Metropolitan
Coburg,212 Reynard St,4,h,1075000,Hodges,2017-02-25,7.8,4.0,1.0,4.0,531.0,187.0,1925.0,Northern Metropolitan
Coburg,14 Rose St,4,h,1150000,Peter,2016-07-26,7.8,4.0,2.0,2.0,43.0,205.0,1930.0,Northern Metropolitan
Coburg,5/228 Reynard St,2,h,472000,Nelson,2016-06-27,7.8,2.0,1.0,1.0,500.0,69.0,1975.0,Northern Metropolitan
Coburg,32 Rose St,2,h,901000,Peter,2016-06-27,7.8,2.0,1.0,1.0,545.0,107.0,1940.0,Northern Metropolitan
Coburg,1/51 The Grove,2,h,605000,Jellis,2016-06-27,7.8,2.0,1.0,1.0,0.0,13.0,1969.0,Northern Metropolitan
Coburg,100 Reynard St,4,h,975000,Re,2016-11-27,7.8,4.0,2.0,2.0,307.0,203.0,1996.0,Northern Metropolitan
Coburg,9 Beckley St,3,h,1370000,Nelson,2016-05-28,7.8,3.0,1.0,1.0,563.0,130.0,1930.0,Northern Metropolitan
Coburg,265 Bell St,2,h,700000,Nelson,2016-05-28,7.8,2.0,1.0,2.0,381.0,92.0,1925.0,Northern Metropolitan
Coburg,13 Kaye Ct,4,h,838000,Jellis,2016-05-28,7.8,4.0,1.0,1.0,576.0,147.0,1960.0,Northern Metropolitan
Coburg,5 Saunders St,4,h,1150000,Nelson,2016-05-28,7.8,4.0,1.0,2.0,633.0,164.0,1990.0,Northern Metropolitan
Coburg,6 Younger St,4,h,931000,Brad,2016-05-28,7.8,3.0,1.0,1.0,412.0,160.0,1920.0,Northern Metropolitan
Coburg,40 Elizabeth St,1,h,1007000,Brad,2016-08-28,7.8,1.0,2.0,0.0,807.0,1.0,0.0,Northern Metropolitan
Coburg,29 Hardwick St,2,h,981000,Nelson,2016-08-28,7.8,2.0,1.0,1.0,263.0,114.0,1910.0,Northern Metropolitan
Coburg,1/38 Victoria St,2,h,500000,Nelson,2016-08-28,7.8,2.0,1.0,1.0,113.0,70.0,1970.0,Northern Metropolitan
Coburg North,15 Ronald St,3,h,655000,hockingstuart,2016-12-03,9.2,3.0,1.0,0.0,404.0,98.0,1950.0,Northern Metropolitan
Coburg North,4 Pixel Cct,3,h,715000,hockingstuart,2017-03-04,9.2,3.0,2.0,2.0,173.0,120.0,2010.0,Northern Metropolitan
Coburg North,27 McMahons Rd,3,h,864000,Nelson,2016-06-04,9.2,3.0,1.0,2.0,565.0,115.0,1950.0,Northern Metropolitan
Coburg North,7 Manly Ct,3,h,700000,Nelson,2016-05-07,9.2,3.0,1.0,2.0,626.0,108.0,1950.0,Northern Metropolitan
Coburg North,17 Mathieson St,3,h,860000,Nelson,2016-10-08,9.2,2.0,1.0,3.0,586.0,145.0,1950.0,Northern Metropolitan
Coburg North,4 Sharp Gr,2,h,765000,Love,2016-10-08,9.2,2.0,1.0,2.0,563.0,116.0,1925.0,Northern Metropolitan
Coburg North,13 Pixel Cct,3,h,625000,Nelson,2016-09-10,9.2,3.0,1.0,2.0,104.0,138.0,2014.0,Northern Metropolitan
Coburg North,1 Boyne St,2,h,745000,Raine,2016-12-10,9.2,2.0,1.0,3.0,526.0,90.0,1940.0,Northern Metropolitan
Coburg North,19A Tilley St,4,h,1050000,Jellis,2016-12-10,9.2,4.0,3.0,2.0,501.0,258.0,2016.0,Northern Metropolitan
Coburg North,17 Convent Ct,2,h,935000,First,2016-11-12,9.2,2.0,1.0,2.0,833.0,107.0,1960.0,Northern Metropolitan
Coburg North,1 McDonnell Rd,2,h,820000,Nelson,2016-11-12,9.2,2.0,1.0,4.0,629.0,120.0,1960.0,Northern Metropolitan
Coburg North,5 Rollo St,3,h,780000,Nelson,2016-11-12,9.2,3.0,1.0,2.0,307.0,96.0,1950.0,Northern Metropolitan
Coburg North,25 Williams Rd,3,h,707000,Brad,2016-08-13,9.2,3.0,2.0,3.0,556.0,129.0,1950.0,Northern Metropolitan
Coburg North,127 Elizabeth St,3,h,637000,Brad,2016-06-18,9.2,3.0,1.0,4.0,498.0,97.0,1950.0,Northern Metropolitan
Coburg North,143 Elizabeth St,4,h,950000,hockingstuart,2016-06-18,9.2,4.0,2.0,2.0,298.0,231.0,2013.0,Northern Metropolitan
Coburg North,3 Golf Rd,3,h,860000,Jellis,2016-11-19,9.2,3.0,2.0,3.0,472.0,134.0,1970.0,Northern Metropolitan
Coburg North,27 Snapshot Dr,5,h,1172000,Ray,2016-11-19,9.2,5.0,3.0,2.0,425.0,37.0,2014.0,Northern Metropolitan
Coburg North,64 Elizabeth St,3,h,650000,Barry,2017-02-25,9.2,3.0,1.0,1.0,407.0,95.0,1930.0,Northern Metropolitan
Coburg North,24 Norris St,4,h,792000,Jellis,2016-07-26,9.2,4.0,2.0,1.0,320.0,131.0,1950.0,Northern Metropolitan
Coburg North,45 Shorts Rd,3,h,720000,Nelson,2016-07-26,9.2,3.0,1.0,2.0,499.0,105.0,1970.0,Northern Metropolitan
Coburg North,2 Carr St,3,h,970000,Jellis,2016-11-27,9.2,3.0,1.0,2.0,575.0,129.0,1960.0,Northern Metropolitan
Collingwood,130 Keele St,2,h,890000,LITTLE,2016-09-03,1.6,2.0,1.0,1.0,178.0,70.0,1900.0,Northern Metropolitan
Collingwood,1/79 Oxford St,2,h,1230000,Jellis,2017-02-11,1.6,2.0,2.0,1.0,0.0,153.0,1920.0,Northern Metropolitan
Collingwood,382 Wellington St,2,h,855000,Jellis,2016-11-12,1.6,2.0,1.0,0.0,130.0,80.0,1890.0,Northern Metropolitan
Collingwood,82 Sackville St,2,h,1265000,Jellis,2016-05-14,1.6,3.0,1.0,1.0,282.0,112.0,1920.0,Northern Metropolitan
Collingwood,84 Budd St,3,h,1075000,hockingstuart,2016-04-16,1.6,3.0,1.0,0.0,183.0,104.0,1880.0,Northern Metropolitan
Collingwood,6 Forest St,2,h,981000,Jellis,2016-09-17,1.6,2.0,1.0,0.0,188.0,107.0,1900.0,Northern Metropolitan
Collingwood,5 Charlotte St,2,h,1000000,Peter,2016-11-19,1.6,2.0,1.0,2.0,159.0,86.0,1880.0,Northern Metropolitan
Doncaster,5 Boyd St,3,h,1403000,Barry,2016-12-03,13.9,3.0,1.0,4.0,727.0,123.0,1970.0,Eastern Metropolitan
Doncaster,19 Hanke Rd,3,h,1450000,Barry,2016-12-03,13.9,3.0,1.0,1.0,638.0,115.0,1970.0,Eastern Metropolitan
Doncaster,33 Thiele St,4,h,1396000,Barry,2016-12-03,13.9,4.0,1.0,2.0,658.0,138.0,1975.0,Eastern Metropolitan
Doncaster,2 Nola St,3,h,1125000,hockingstuart,2017-03-04,13.9,3.0,2.0,2.0,819.0,173.0,1970.0,Eastern Metropolitan
Doncaster,1a Morris St,4,h,1152000,Jellis,2016-08-06,13.9,4.0,2.0,2.0,336.0,176.0,2007.0,Eastern Metropolitan
Doncaster,5 Arnold Gr,4,h,1868000,hockingstuart,2016-05-07,13.9,3.0,2.0,2.0,925.0,218.0,1960.0,Eastern Metropolitan
Doncaster,22 Saxon St,4,h,1050000,Barry,2016-05-07,13.9,4.0,2.0,2.0,317.0,194.0,1995.0,Eastern Metropolitan
Doncaster,3 Maralee Pl,3,h,1850000,Jellis,2016-11-07,13.9,3.0,1.0,2.0,1073.0,143.0,1960.0,Eastern Metropolitan
Doncaster,41 Pettys La,4,h,1225000,Ray,2016-11-07,13.9,4.0,3.0,2.0,740.0,185.0,1985.0,Eastern Metropolitan
Doncaster,33 Somerville St,4,h,1316000,Jellis,2016-11-07,13.9,4.0,2.0,2.0,716.0,155.0,1965.0,Eastern Metropolitan
Doncaster,36 Henry St,5,h,1400000,Jellis,2016-10-08,13.9,5.0,3.0,2.0,656.0,320.0,1985.0,Eastern Metropolitan
Doncaster,49 Burgundy Dr,5,h,2168000,Barry,2016-09-10,13.9,5.0,5.0,2.0,669.0,395.0,2016.0,Eastern Metropolitan
Doncaster,35 Bordeaux St,4,h,1430000,Jellis,2016-12-10,13.9,4.0,2.0,2.0,655.0,170.0,1970.0,Eastern Metropolitan
Doncaster,28 Dunoon St,4,h,1468000,Ray,2016-11-12,13.9,4.0,2.0,2.0,806.0,170.0,1975.0,Eastern Metropolitan
Doncaster,19 Gilmore Rd,3,h,1485000,Barry,2016-04-16,13.9,3.0,2.0,2.0,731.0,140.0,1960.0,Eastern Metropolitan
Doncaster,22 Menarra St,3,h,1190000,Ray,2016-04-16,13.9,3.0,1.0,1.0,658.0,140.0,1960.0,Eastern Metropolitan
Doncaster,31 Massey St,3,h,900000,Ray,2016-07-16,13.9,2.0,2.0,2.0,366.0,150.0,2013.0,Eastern Metropolitan
Doncaster,4 Benton Ct,3,h,1250000,Jellis,2016-09-17,13.9,3.0,2.0,1.0,728.0,150.0,1965.0,Eastern Metropolitan
Doncaster,2 Louise Ct,3,h,1030000,Ray,2016-09-17,13.9,3.0,1.0,1.0,827.0,100.0,1960.0,Eastern Metropolitan
Doncaster,15 Glenda St,3,h,1300000,Jellis,2017-03-18,13.9,3.0,1.0,2.0,651.0,119.0,1970.0,Eastern Metropolitan
Doncaster,46 Winston Dr,4,h,1462500,Philip,2016-06-18,13.9,4.0,3.0,2.0,654.0,160.0,1969.0,Eastern Metropolitan
Doncaster,24 Outlook Dr,3,h,1250000,Fletchers,2016-11-19,13.9,3.0,2.0,2.0,900.0,195.0,1970.0,Eastern Metropolitan
Doncaster,7 Reddan Ct,4,h,1460800,Jellis,2016-11-19,13.9,4.0,3.0,2.0,654.0,305.0,1970.0,Eastern Metropolitan
Doncaster,18 Roseland Gr,3,h,1152500,Barry,2016-11-19,13.9,3.0,2.0,2.0,648.0,129.0,1980.0,Eastern Metropolitan
Doncaster,5 Iskandar Pl,5,h,1650000,Jellis,2016-05-22,13.9,5.0,4.0,2.0,500.0,429.0,2007.0,Eastern Metropolitan
Doncaster,741 Elgar Rd,3,h,1391000,Ray,2016-04-23,13.9,3.0,1.0,1.0,764.0,175.0,1965.0,Eastern Metropolitan
Doncaster,378 Manningham Rd,4,h,1401000,RW,2017-02-25,13.9,4.0,3.0,2.0,650.0,261.0,1970.0,Eastern Metropolitan
Doncaster,5 Robin Ct,4,h,1782000,Barry,2017-02-25,13.9,4.0,3.0,3.0,586.0,306.0,2002.0,Eastern Metropolitan
Doncaster,12 Norfolk Cct,4,h,1520000,Barry,2016-07-26,13.9,4.0,3.0,2.0,657.0,275.0,2010.0,Eastern Metropolitan
Doncaster,13b Outlook Dr,3,h,878000,Barry,2016-06-27,13.9,3.0,2.0,2.0,0.0,163.0,2001.0,Eastern Metropolitan
Doncaster,8 Howard Ct,3,h,1100000,Vic,2016-11-27,13.9,3.0,2.0,2.0,771.0,169.0,1960.0,Eastern Metropolitan
Doncaster,394 Manningham Rd,3,h,1202000,Barry,2016-11-27,13.9,3.0,2.0,2.0,649.0,150.0,1965.0,Eastern Metropolitan
Doncaster,25 Outlook Dr,3,h,1362000,Philip,2016-11-27,13.9,3.0,1.0,2.0,798.0,132.0,1960.0,Eastern Metropolitan
Doncaster,7 Botanic Dr,4,h,1810000,Jellis,2016-05-28,13.9,4.0,2.0,4.0,769.0,240.0,1970.0,Eastern Metropolitan
Doncaster,34 Ayr St,3,h,826000,Assisi,2016-08-28,13.9,3.0,1.0,4.0,192.0,278.0,0.0,Eastern Metropolitan
Eaglemont,6 Ashby Gr,5,h,1901000,Nelson,2016-09-10,10.3,3.0,2.0,2.0,963.0,225.0,1925.0,Eastern Metropolitan
Eaglemont,76 Castle St,4,h,1650000,Miles,2016-09-10,10.3,4.0,3.0,2.0,724.0,327.0,1940.0,Eastern Metropolitan
Eaglemont,27 Glen Dr,3,h,1816000,Nelson,2016-11-12,10.3,3.0,1.0,2.0,846.0,180.0,1955.0,Eastern Metropolitan
Eaglemont,61 Glenard Dr,4,h,2050000,Miles,2016-10-15,10.3,4.0,3.0,2.0,723.0,290.0,1950.0,Eastern Metropolitan
Eaglemont,47 Ormond Rd,5,h,1930000,Miles,2016-10-15,10.3,5.0,2.0,1.0,939.0,236.0,1930.0,Eastern Metropolitan
Eaglemont,14 Cumberland St,4,h,2600000,Nelson,2016-06-18,10.3,3.0,2.0,3.0,871.0,322.0,1937.0,Eastern Metropolitan
Eaglemont,34 Durham St,3,h,1601000,Miles,2016-07-26,10.3,3.0,1.0,1.0,872.0,136.0,1960.0,Eastern Metropolitan
